geography,sex,educ,age_grp,year,month,date,race,rr,var,sd,month_from_start,rr_lower,rr_upper
all,all,all,65andup,2021,5,2021-05-01,nhopi,0.7794779332493829,6.0389489689893684e-5,0.007771067474285221,41,0.7643944890238785,0.7948590121294677
all,all,all,65andup,2021,6,2021-06-01,nhopi,0.7826068095216043,6.012437942303372e-5,0.007753991193123301,42,0.7675556031380418,0.7979531591008837
all,all,all,65andup,2021,7,2021-07-01,nhopi,0.776739286708197,5.974653004899864e-5,0.007729587961139884,43,0.7617360856890999,0.7920379917017656
all,all,all,65andup,2021,8,2021-08-01,nhopi,0.8713584862884968,5.7576355916190704e-5,0.0075879085337259245,44,0.8566123863686287,0.886358432015765
all,all,all,65andup,2021,9,2021-09-01,nhopi,0.9033936683098657,5.965620151543882e-5,0.007723742714218206,45,0.8883812683428632,0.9186597568234419
all,all,all,65andup,2021,10,2021-10-01,nhopi,0.7759510460003298,5.04250979276971e-5,0.007101063154746414,46,0.7621570422310552,0.7899947024388625
all,all,all,65andup,2021,11,2021-11-01,nhopi,0.7222916418654999,5.0094966667528635e-5,0.007077779783768963,47,0.7085515629256517,0.7362981654498193
all,all,all,65andup,2021,12,2021-12-01,nhopi,0.8937749210023749,5.829877347180259e-5,0.007635363349036022,48,0.8789342016098539,0.9088662245133476
all,all,all,65andup,2022,1,2022-01-01,nhopi,0.9501214454487431,5.300548928474338e-5,0.007280486885143286,49,0.9359583145198644,0.9644988960482702
all,all,all,65andup,2022,2,2022-02-01,nhopi,0.9507022225334276,6.630271154201234e-5,0.008142647698507675,50,0.9348758446719604,0.9667965228550178
all,all,all,all_ages,2018,1,2018-01-01,aian,1.0280891072533527,6.708736095175626e-4,0.025901227953855056,1,0.978555728779452,1.080129809031261
all,all,all,all_ages,2018,2,2018-02-01,aian,1.0197560656614162,7.908244811363656e-4,0.028121601681560842,2,0.9661008347542483,1.0763911964922126
all,all,all,all_ages,2018,3,2018-03-01,aian,1.0980615594444176,8.214578645790574e-4,0.028661086242134252,3,1.0432985833797515,1.1556990563751468
all,all,all,all_ages,2018,4,2018-04-01,aian,1.043139625959925,8.206849821932782e-4,0.028647599937748333,4,0.9884747568335795,1.1008275848474829
all,all,all,all_ages,2018,5,2018-05-01,aian,1.0838811783957816,8.599329582177232e-4,0.02932461352205214,5,1.027902282333026,1.1429086490733267
all,all,all,all_ages,2018,6,2018-06-01,aian,1.0829823159059446,8.995973209249797e-4,0.02999328793121854,6,1.025762533701527,1.1433939708566851
all,all,all,all_ages,2018,7,2018-07-01,aian,1.142229093109619,9.25811802908057e-4,0.030427155682187203,7,1.0841219901058163,1.2034506384458434
all,all,all,all_ages,2018,8,2018-08-01,aian,1.0534124501195077,8.398057397346341e-4,0.028979401990631797,8,0.99811697468072,1.1117712835429439
all,all,all,all_ages,2018,9,2018-09-01,aian,1.0707035174379775,8.886401871384167e-4,0.029810068553064697,9,1.0138413619833377,1.1307548352647485
all,all,all,all_ages,2018,10,2018-10-01,aian,1.0163107361605055,7.777770233915003e-4,0.027888654026171654,10,0.9630929485352189,1.0724691879491397
all,all,all,all_ages,2018,11,2018-11-01,aian,1.0431443704315626,8.146341946479416e-4,0.028541797326866812,11,0.9886760201561318,1.1006135026833366
all,all,all,all_ages,2018,12,2018-12-01,aian,1.0686275727515624,7.859776535721104e-4,0.02803529299957663,12,1.0150672439848925,1.1250140283926764
all,all,all,all_ages,2019,1,2019-01-01,aian,1.0945311134440983,7.775667122377589e-4,0.027884883220801893,13,1.0412188674807377,1.1505730406093895
all,all,all,all_ages,2019,2,2019-02-01,aian,1.0801680627947396,8.386427587155635e-4,0.028959329389948992,14,1.0248733047795353,1.1384461264045975
all,all,all,all_ages,2019,3,2019-03-01,aian,1.0508171686409322,7.449738620573003e-4,0.027294209313649304,15,0.9986594466312166,1.105698970390162
